Time UTC,"('Freq',)","('dFdt',)","('STAT',)","('I', 'IA:Ambridge Farm', 'Ang')","('I', 'IA:Ambridge Farm', 'Mag')","('I', 'IB:Ambridge Farm', 'Ang')","('I', 'IB:Ambridge Farm', 'Mag')","('I', 'IC:Ambridge Farm', 'Ang')","('I', 'IC:Ambridge Farm', 'Mag')","('I', 'IPPS:Ambridge Fa', 'Ang')","('I', 'IPPS:Ambridge Fa', 'Mag')","('V', 'VA:Ambridge Farm', 'Ang')","('V', 'VA:Ambridge Farm', 'Mag')","('V', 'VB:Ambridge Farm', 'Ang')","('V', 'VB:Ambridge Farm', 'Mag')","('V', 'VC:Ambridge Farm', 'Ang')","('V', 'VC:Ambridge Farm', 'Mag')","('V', 'VPPS:Ambridge Fa', 'Ang')","('V', 'VPPS:Ambridge Fa', 'Mag')"
1489082614.48,50.06,0.01,0.0,-1.24904,0.691938,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.131181,125235.2,-3.06664,125343.2,-0.9872,124542.0,1.742734,775.9286
1489082614.5,50.06,0.01,0.0,-1.57079,0.65643,-0.64349,1.09405,-1.57079,0.21881,0.0,0.0,1.137809,125216.9,-3.06026,125336.9,-0.9808,124533.4,1.760118,778.3959
1489082614.52,50.06,0.01,0.0,-1.57079,0.43762,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.145307,125200.1,-3.05227,125326.2,-0.97299,124532.8,1.749589,772.2197
1489082614.54,50.06,0.01,0.0,-1.57079,0.43762,-0.64349,1.09405,-1.57079,0.21881,0.0,0.0,1.153819,125284.3,-3.04426,125406.4,-0.96497,124624.0,1.78189,786.5243
1489082614.56,50.06,0.01,0.0,-1.57079,0.43762,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.162701,125326.8,-3.03603,125391.8,-0.95701,124618.9,1.805052,828.3108
1489082614.58,50.06,0.0,0.0,-1.57079,0.43762,-0.58799,0.788931,-1.24904,0.691938,0.0,0.0,1.169081,125263.1,-3.02931,125359.5,-0.95048,124602.0,1.811737,824.939
1489082614.6,50.06,0.0,0.0,-1.57079,0.43762,-0.46364,0.978548,-1.10714,0.489274,0.0,0.0,1.177425,125281.0,-3.02138,125369.6,-0.94254,124592.1,1.821115,831.6058
1489082614.62,50.061,0.01,0.0,-1.10714,0.489274,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.184127,125252.6,-3.01434,125354.8,-0.93552,124574.5,1.819851,817.1672
1489082614.64,50.061,0.01,0.0,-1.24904,0.691938,-0.58799,0.788931,-1.24904,0.691938,0.0,0.0,1.192318,125313.4,-3.0063,125381.7,-0.92762,124609.7,1.825059,837.1814
1489082614.66,50.061,0.01,0.0,-1.57079,0.43762,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.199078,125265.3,-2.99973,125339.4,-0.92071,124600.4,1.861198,831.3412
1489082614.68,50.061,0.01,0.0,-1.10714,0.489274,-0.54041,1.275871,0.0,0.0,0.0,0.21881,1.207399,125310.2,-2.99103,125416.7,-0.91224,124601.8,1.832122,815.0488
1489082614.7,50.061,0.01,0.0,-1.57079,0.43762,-0.64349,1.09405,-1.57079,0.21881,0.0,0.0,1.214335,125306.0,-2.98296,125426.3,-0.90492,124622.5,1.79129,816.2948
1489082614.72,50.061,0.0,0.0,-1.24904,0.691938,-0.32174,1.383876,-1.24904,0.691938,3.141593,0.21881,1.221763,125290.2,-2.97521,125413.9,-0.89666,124614.0,1.798899,789.516
1489082614.74,50.061,0.0,0.0,-1.10714,0.489274,0.0,0.87524,-1.10714,0.489274,0.0,0.0,1.229424,125280.7,-2.96779,125406.5,-0.88944,124568.8,1.795031,802.8996
1489082614.76,50.06,-0.00999,0.0,-0.32174,0.691938,-0.54041,1.275871,-1.57079,0.43762,0.0,0.21881,1.237468,125291.0,-2.95993,125406.8,-0.88145,124566.5,1.80612,804.9849
1489082614.78,50.059,-0.01999,0.0,-1.10714,0.978548,-0.24497,0.902177,-1.32581,0.902177,0.0,0.0,1.244413,125302.8,-2.95255,125436.1,-0.87437,124614.7,1.801887,799.4732
1489082614.8,50.058,-0.02999,0.0,-1.24904,0.691938,-0.19739,1.115716,-0.78539,0.309444,0.0,0.0,1.252533,125358.7,-2.94452,125488.2,-0.86653,124648.3,1.810296,810.511
1489082614.82,50.059,-0.01999,0.0,-1.24904,0.691938,-0.24497,0.902177,-1.32581,0.902177,0.0,0.0,1.259145,125286.1,-2.93802,125401.7,-0.85992,124580.9,1.821239,812.7315
1489082614.84,50.059,-0.00999,0.0,-1.10714,0.489274,-0.24497,0.902177,-1.10714,0.489274,0.0,0.0,1.267462,125301.0,-2.92991,125419.3,-0.85186,124617.0,1.846804,823.108
1489082614.86,50.059,-0.00999,0.0,-1.10714,0.489274,-0.19739,1.115716,-0.78539,0.309444,1.570796,0.21881,1.274629,125291.8,-2.92257,125409.8,-0.84419,124599.2,1.847532,804.2427
1489082614.88,50.059,0.0,0.0,-1.10714,0.489274,-0.46364,0.978548,-0.78539,0.309444,0.0,0.0,1.282044,125313.2,-2.91481,125442.7,-0.83653,124605.1,1.83103,800.5995
1489082614.9,50.06,0.02,0.0,-1.24904,0.691938,-0.3805,1.178328,-1.57079,0.43762,0.0,0.0,1.289747,125335.8,-2.9076,125457.3,-0.82926,124587.9,1.845986,808.6472
1489082614.92,50.059,0.0,0.0,-0.98278,0.788931,-0.3805,1.178328,-1.57079,0.43762,0.0,0.0,1.297488,125350.1,-2.89969,125462.5,-0.82152,124636.8,1.860643,816.8722
1489082614.94,50.059,0.0,0.0,-1.10714,0.489274,-0.32174,1.383876,-1.24904,0.691938,1.570796,0.21881,1.304576,125299.2,-2.89228,125445.3,-0.81407,124609.9,1.857826,792.3246
1489082614.96,50.06,0.01,0.0,-1.10714,0.489274,-0.46364,0.978548,-0.78539,0.309444,0.0,0.0,1.312478,125350.9,-2.88457,125468.7,-0.80656,124635.2,1.866004,818.1924
1489082614.98,50.06,0.01,0.0,-0.46364,0.489274,-0.19739,1.115716,-0.78539,0.309444,1.570796,0.21881,1.319472,125283.4,-2.87768,125424.4,-0.79937,124577.3,1.879843,797.7019
1489082615.0,50.06,0.0,0.0,-0.98278,0.788931,-0.32174,0.691938,-1.24904,0.691938,0.0,0.0,1.327023,125271.0,-2.87009,125381.6,-0.79199,124522.6,1.873011,815.1645
1489082615.02,50.06,0.01,0.0,-1.24904,0.691938,-0.58799,0.788931,-1.57079,0.43762,0.0,0.0,1.334596,125335.7,-2.86249,125460.5,-0.78453,124626.7,1.896093,816.4617
1489082615.04,50.06,0.01,0.0,-1.24904,0.691938,-0.58799,0.788931,-1.10714,0.489274,0.0,0.0,1.342281,125310.1,-2.85482,125430.4,-0.77728,124549.8,1.883851,832.4118
1489082615.06,50.059,-0.00999,0.0,-1.10714,0.489274,-0.3805,1.178328,-1.10714,0.489274,0.0,0.0,1.350226,125331.6,-2.84648,125461.8,-0.76856,124641.1,1.899715,807.7916
1489082615.08,50.058,-0.00999,0.0,-1.10714,0.978548,0.0,1.09405,-1.24904,0.691938,0.0,0.0,1.35719,125335.9,-2.83939,125496.3,-0.76141,124623.6,1.887082,794.7541
1489082615.1,50.059,-0.00999,0.0,-1.24904,0.691938,-0.46364,0.978548,-1.57079,0.21881,0.0,0.0,1.365495,125367.4,-2.83145,125503.9,-0.75339,124667.8,1.917631,808.025
1489082615.12,50.06,0.0,0.0,-0.98278,0.788931,-0.46364,0.978548,-1.57079,0.21881,0.785398,0.309444,1.372455,125361.7,-2.82456,125480.9,-0.74639,124630.8,1.922949,809.5926
1489082615.14,50.06,0.0,0.0,-0.46364,0.489274,-0.58799,0.788931,-1.10714,0.489274,0.785398,0.309444,1.380749,125357.9,-2.81619,125497.7,-0.73829,124648.4,1.933522,812.7959
1489082615.16,50.06,0.02,0.0,-1.24904,0.691938,-0.24497,0.902177,-1.10714,0.978548,0.0,0.0,1.38776,125299.2,-2.80917,125425.9,-0.73121,124579.6,1.938777,814.4315
1489082615.18,50.06,0.02,0.0,-0.78539,0.618888,-0.24497,0.902177,-1.10714,0.978548,0.0,0.0,1.395661,125320.0,-2.80122,125459.3,-0.72316,124618.6,1.950245,803.3171
1489082615.2,50.06,0.01,0.0,-1.24904,0.691938,-0.3805,1.178328,-1.10714,0.489274,0.0,0.0,1.4033,125321.6,-2.7934,125451.0,-0.71547,124600.9,1.94081,810.1618
1489082615.22,50.061,0.01,0.0,-1.24904,0.691938,-0.16514,1.330969,-1.57079,0.21881,0.0,0.0,1.411045,125356.2,-2.78579,125479.8,-0.70769,124646.7,1.962955,802.5211
1489082615.24,50.06,0.0,0.0,-0.78539,0.309444,-0.3805,1.178328,-1.10714,0.489274,1.570796,0.21881,1.418075,125300.8,-2.77851,125456.3,-0.70066,124623.7,1.965146,798.2927
1489082615.26,50.06,0.0,0.0,-1.10714,0.489274,-0.24497,0.902177,-0.78539,0.309444,0.0,0.0,1.425914,125338.7,-2.77104,125478.3,-0.69284,124655.2,1.988441,801.319
1489082615.28,50.06,0.0,0.0,-1.10714,0.489274,-0.16514,1.330969,-1.57079,0.21881,1.570796,0.21881,1.433392,125362.7,-2.76325,125483.5,-0.68536,124670.4,1.976428,812.0737
1489082615.3,50.059,-0.00999,0.0,-1.10714,0.978548,0.0,0.87524,-1.10714,0.978548,0.0,0.0,1.440514,125302.6,-2.75564,125462.9,-0.67731,124628.7,1.967876,769.4195
1489082615.32,50.059,-0.01999,0.0,-1.10714,0.489274,-0.24497,0.902177,-1.24904,0.691938,0.0,0.0,1.447878,125263.6,-2.74848,125435.3,-0.66977,124558.4,1.969319,754.9852
1489082615.34,50.059,-0.00999,0.0,-0.78539,0.618888,-0.46364,0.978548,-1.57079,0.21881,0.785398,0.309444,1.455453,125256.1,-2.74067,125419.2,-0.66207,124556.1,1.974894,756.7734
1489082615.36,50.059,-0.00999,0.0,-0.46364,0.489274,0.0,0.87524,0.0,0.0,0.0,0.0,1.463112,125309.8,-2.73316,125464.0,-0.65461,124583.5,1.975688,766.9917
1489082615.38,50.059,-0.00999,0.0,-1.24904,0.691938,-0.24497,0.902177,-0.78539,0.309444,0.0,0.0,1.470924,125295.3,-2.72534,125468.9,-0.647,124574.7,1.981161,768.8065
1489082615.4,50.059,0.0,0.0,-0.46364,0.489274,-0.46364,0.489274,-1.57079,0.21881,0.0,0.0,1.478674,125303.0,-2.71765,125463.8,-0.63927,124585.1,1.992029,772.5046
1489082615.42,50.059,0.0,0.0,-0.78539,0.309444,-0.19739,1.115716,-1.10714,0.489274,1.570796,0.21881,1.48612,125303.0,-2.71004,125445.9,-0.63176,124588.9,1.994991,778.5574
1489082615.44,50.059,0.0,0.0,-0.46364,0.489274,-0.46364,0.978548,-1.57079,0.21881,0.785398,0.309444,1.494106,125295.6,-2.70354,125405.9,-0.62448,124558.9,2.073385,788.7858
1489082615.46,50.06,0.01,0.0,-1.24904,0.691938,0.0,1.31286,-1.24904,0.691938,3.141593,0.21881,1.50141,125320.5,-2.69633,125453.6,-0.6171,124610.0,2.095056,777.3318
1489082615.48,50.06,0.01,0.0,-0.78539,0.928332,-0.46364,0.978548,-1.57079,0.21881,0.785398,0.309444,1.50861,125297.7,-2.6893,125415.9,-0.60984,124566.7,2.103119,775.6855
1489082615.5,50.06,0.01,0.0,-0.78539,0.618888,-0.24497,0.902177,-1.24904,0.691938,0.0,0.0,1.515403,125266.0,-2.68234,125394.7,-0.6031,124580.3,2.121296,778.84
1489082615.52,50.061,0.02,0.0,-0.46364,0.489274,0.244979,0.902177,-0.46364,0.489274,0.0,0.0,1.523008,125248.9,-2.67488,125375.7,-0.59542,124559.4,2.127508,771.0519
1489082615.54,50.061,0.02,0.0,-0.46364,0.489274,0.0,1.31286,-1.57079,0.21881,1.570796,0.43762,1.530653,125243.4,-2.66696,125362.2,-0.58768,124550.9,2.124386,774.9422
1489082615.56,50.061,0.01,0.0,-0.78539,0.928332,-0.24497,0.902177,-1.24904,0.691938,0.0,0.0,1.540163,125398.2,-2.65858,125474.3,-0.57955,124672.2,2.17423,822.8279
1489082615.58,50.061,0.01,0.0,-0.32174,0.691938,0.0,0.65643,-1.24904,0.691938,0.0,0.0,1.547599,125322.7,-2.65056,125432.3,-0.57198,124654.5,2.171087,826.6013
1489082615.6,50.061,0.01,0.0,-0.46364,0.978548,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.556119,125389.5,-2.64257,125463.8,-0.56362,124662.8,2.187843,830.6981
1489082615.62,50.062,0.01,0.0,-0.78539,0.618888,-0.32174,0.691938,-1.10714,0.489274,0.0,0.0,1.563382,125333.6,-2.63508,125437.0,-0.55632,124632.5,2.189749,820.5836
1489082615.64,50.063,0.02,0.0,-0.78539,0.928332,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.571125,125357.7,-2.62756,125456.5,-0.5485,124660.8,2.20868,814.8559
1489082615.66,50.062,0.01,0.0,-0.32174,0.691938,0.0,1.31286,-0.98278,0.788931,1.570796,0.21881,1.577993,125315.1,-2.62072,125402.2,-0.54193,124598.0,2.204429,835.0259
1489082615.68,50.06,-0.00999,0.0,-0.98278,0.788931,0.0,0.87524,0.0,0.0,0.0,0.0,1.585809,125330.6,-2.61241,125439.6,-0.53404,124619.2,2.192323,833.3553
1489082615.7,50.059,-0.01999,0.0,-0.78539,0.618888,0.0,0.87524,-1.10714,0.489274,0.0,0.0,1.593157,125302.0,-2.60422,125418.9,-0.52618,124607.3,2.169634,820.2388
1489082615.72,50.059,-0.02999,0.0,-1.10714,0.489274,-0.16514,1.330969,-0.46364,0.489274,1.570796,0.21881,1.600968,125341.5,-2.59631,125448.8,-0.5182,124637.2,2.169634,820.2388
1489082615.74,50.059,-0.03999,0.0,-0.46364,0.489274,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.608257,125285.3,-2.589,125397.7,-0.51073,124600.1,2.188431,814.1999
1489082615.76,50.06,-0.01999,0.0,-0.78539,0.618888,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.616044,125293.6,-2.5814,125408.2,-0.50287,124580.4,2.198335,803.0432
1489082615.78,50.062,0.02,0.0,-0.46364,0.489274,0.141897,1.54722,-1.10714,0.489274,2.356194,0.309444,1.622944,125326.6,-2.57439,125438.9,-0.49601,124599.0,2.183833,811.5574
1489082615.8,50.061,0.02,0.0,-1.10714,0.489274,0.0,0.87524,-0.98278,0.788931,0.0,0.0,1.630948,125341.7,-2.56648,125461.5,-0.48818,124636.7,2.20868,814.8559
1489082615.82,50.06,0.01,0.0,-0.78539,0.618888,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.638222,125358.7,-2.55938,125453.2,-0.481,124615.9,2.213178,817.5902
1489082615.84,50.06,0.01,0.0,-0.46364,0.978548,-0.24497,0.902177,-1.57079,0.21881,0.785398,0.309444,1.646229,125315.7,-2.5511,125428.6,-0.47289,124588.1,2.20868,814.8559
1489082615.86,50.06,0.0,0.0,-0.98278,0.788931,0.0,0.87524,-0.98278,0.788931,0.0,0.0,1.653734,125326.1,-2.54357,125437.0,-0.46553,124626.0,2.229886,822.2674
1489082615.88,50.06,-0.01999,0.0,-0.78539,0.618888,0.0,0.87524,-0.46364,0.489274,0.0,0.0,1.661476,125318.6,-2.5356,125429.5,-0.45767,124599.3,2.222084,823.108
1489082615.9,50.06,-0.00999,0.0,-0.78539,0.618888,0.0,0.87524,-0.78539,0.618888,0.0,0.0,1.668895,125356.1,-2.52862,125477.5,-0.4505,124657.0,2.249878,823.6043
1489082615.92,50.06,0.0,0.0,-1.57079,0.21881,-0.24497,0.902177,-1.57079,0.21881,0.0,0.0,1.676952,125335.3,-2.52039,125446.5,-0.44226,124617.4,2.245537,820.7368
1489082615.94,50.06,0.0,0.0,-0.46364,0.489274,0.244979,0.902177,-0.46364,0.489274,0.0,0.0,1.684361,125350.3,-2.51282,125476.6,-0.43476,124649.1,2.249037,817.1672
1489082615.96,50.06,0.0,0.0,-0.78539,0.618888,0.0,0.87524,-0.78539,0.618888,0.0,0.0,1.692551,125361.0,-2.50488,125457.6,-0.42684,124603.7,2.254979,832.9277
1489082615.98,50.06,0.0,0.0,-0.78539,0.618888,0.197396,1.115716,-0.78539,0.618888,3.141593,0.21881,1.699174,125326.9,-2.4984,125446.5,-0.4204,124603.1,2.277616,824.7358
1489082616.0,50.06,0.0,0.0,-0.78539,0.618888,0.0,1.09405,-1.10714,0.489274,0.0,0.0,1.707249,125323.2,-2.49006,125474.3,-0.41208,124615.3,2.272724,815.3187
1489082616.02,50.06,0.0,0.0,0.0,0.43762,-0.32174,0.691938,-1.10714,0.489274,0.785398,0.309444,1.714764,125363.7,-2.48246,125480.1,-0.40449,124635.0,2.277616,824.7358
1489082616.04,50.06,0.0,0.0,-0.46364,0.489274,0.0,0.43762,-1.10714,0.489274,0.0,0.0,1.722804,125370.5,-2.4743,125455.4,-0.39706,124600.9,2.265535,858.0846
1489082616.06,50.06,0.0,0.0,-1.57079,0.21881,0.0,0.87524,-0.78539,0.618888,3.141593,0.21881,1.729866,125282.2,-2.46745,125418.3,-0.3898,124572.2,2.297895,833.3176
1489082616.08,50.06,0.0,0.0,-0.78539,0.618888,0.244979,0.902177,-1.10714,0.489274,0.0,0.0,1.737411,125289.0,-2.45981,125396.4,-0.38195,124570.3,2.301561,829.9031
1489082616.1,50.059,0.0,0.0,-0.58799,0.788931,-0.19739,1.115716,-1.57079,0.21881,0.785398,0.309444,1.744669,125347.8,-2.45257,125464.7,-0.3746,124644.6,2.313084,826.1955
1489082616.12,50.059,0.0,0.0,-0.46364,0.489274,0.0,1.09405,-1.10714,0.489274,0.0,0.0,1.753112,125384.9,-2.44442,125474.1,-0.3662,124660.3,2.336589,825.5866
1489082616.14,50.06,0.0,0.0,-0.46364,0.489274,-0.32174,0.691938,-1.10714,0.489274,0.0,0.0,1.760552,125378.8,-2.43695,125462.9,-0.35876,124626.8,2.324955,829.0694
1489082616.16,50.06,0.0,0.0,-0.46364,0.489274,0.165149,1.330969,0.0,0.21881,1.570796,0.43762,1.768529,125346.4,-2.42904,125451.5,-0.35109,124624.1,2.344522,831.9585
1489082616.18,50.06,0.02,0.0,-1.57079,0.21881,0.165149,1.330969,-0.78539,0.618888,3.141593,0.21881,1.776227,125356.7,-2.42096,125472.4,-0.343,124663.7,2.34443,825.485
1489082616.2,50.061,0.02,0.0,-0.32174,0.691938,0.463648,0.978548,-0.32174,0.691938,0.0,0.0,1.783586,125332.5,-2.41371,125445.9,-0.33564,124611.4,2.352242,818.9604
1489082616.22,50.061,0.02,0.0,-0.32174,0.691938,0.0,0.87524,-1.57079,0.21881,0.785398,0.309444,1.791331,125330.6,-2.40582,125460.9,-0.328,124632.2,2.356194,822.1909
1489082616.24,50.061,0.01,0.0,-0.78539,0.618888,0.321751,1.383876,-1.10714,0.489274,2.356194,0.309444,1.798392,125382.0,-2.39862,125503.6,-0.32079,124663.1,2.348321,822.2164
1489082616.26,50.061,0.0,0.0,-0.32174,0.691938,0.197396,1.115716,-1.10714,0.489274,0.0,0.0,1.806069,125369.0,-2.39086,125475.7,-0.31281,124655.0,2.356194,815.717
1489082616.28,50.06,0.0,0.0,-1.10714,0.489274,0.197396,1.115716,-1.10714,0.489274,0.0,0.0,1.813402,125385.6,-2.38376,125516.0,-0.30559,124660.5,2.368242,806.0646
1489082616.3,50.058,-0.02999,0.0,0.785398,0.309444,0.321751,1.383876,-0.78539,0.618888,2.677945,0.489274,1.820754,125324.7,-2.37561,125504.9,-0.29724,124629.5,2.343643,773.6973
1489082616.32,50.057,-0.03999,0.0,-0.78539,0.618888,0.0,0.87524,-0.78539,0.618888,0.0,0.0,1.827793,125278.9,-2.3688,125452.4,-0.29033,124584.1,2.360379,773.6431
1489082616.34,50.057,-0.03999,0.0,0.0,0.43762,0.197396,1.115716,-1.10714,0.489274,0.785398,0.309444,1.835654,125281.2,-2.36086,125430.8,-0.28224,124554.7,2.356194,770.3994
1489082616.36,50.057,-0.03999,0.0,-0.78539,0.618888,0.197396,1.115716,-1.10714,0.489274,0.0,0.0,1.843415,125302.1,-2.35311,125455.9,-0.27468,124618.7,2.385232,780.4393
1489082616.38,50.059,-0.00999,0.0,0.785398,0.309444,0.197396,1.115716,-1.10714,0.489274,1.570796,0.43762,1.851614,125337.0,-2.34491,125489.2,-0.26627,124627.5,2.385722,767.497
1489082616.4,50.061,0.03,0.0,-1.57079,0.21881,0.321751,0.691938,0.785398,0.309444,0.0,0.0,1.859363,125311.1,-2.3373,125493.9,-0.25861,124617.5,2.398542,764.6109
1489082616.42,50.061,0.04,0.0,-0.78539,0.618888,0.0,0.87524,-1.57079,0.21881,0.0,0.0,1.866787,125332.9,-2.32972,125496.0,-0.25105,124637.0,2.398542,764.6109
1489082616.44,50.061,0.04,0.0,0.0,0.21881,0.244979,0.902177,-0.78539,0.618888,2.356194,0.309444,1.874522,125297.2,-2.32316,125400.7,-0.2438,124588.2,2.468688,778.5574
1489082616.46,50.061,0.04,0.0,-0.46364,0.489274,0.380506,1.178328,-0.32174,0.691938,3.141593,0.21881,1.88209,125290.9,-2.31601,125417.3,-0.23655,124621.4,2.506317,779.1628
1489082616.48,50.06,0.01,0.0,-1.57079,0.21881,0.197396,1.115716,-0.78539,0.309444,2.356194,0.309444,1.888733,125263.3,-2.30915,125380.3,-0.22977,124590.3,2.501604,781.8879
1489082616.5,50.059,-0.01999,0.0,-1.57079,0.21881,0.197396,1.115716,-0.78539,0.309444,2.356194,0.309444,1.8971,125260.8,-2.3011,125399.5,-0.22172,124585.1,2.521343,787.5893
1489082616.52,50.06,-0.00999,0.0,-0.78539,0.309444,0.0,0.87524,-1.57079,0.21881,0.0,0.0,1.904689,125310.7,-2.29319,125412.8,-0.21379,124638.7,2.526089,784.9374
1489082616.54,50.061,0.0,0.0,-0.78539,0.309444,0.0,0.87524,-1.57079,0.21881,0.0,0.0,1.913516,125379.7,-2.28539,125439.3,-0.20593,124668.6,2.562878,820.226
1489082616.56,50.062,0.01,0.0,0.0,0.21881,0.0,0.87524,-1.57079,0.21881,1.570796,0.21881,1.921658,125330.0,-2.27721,125396.2,-0.19836,124624.6,2.568627,844.4094
1489082616.58,50.062,0.02,0.0,-0.46364,0.489274,0.404892,1.666407,-0.46364,0.489274,2.356194,0.309444,1.929387,125337.3,-2.26951,125411.5,-0.19047,124668.9,2.591739,832.223
1489082616.6,50.062,0.03,0.0,0.0,0.43762,0.643501,1.09405,0.0,0.65643,0.0,0.0,1.936822,125333.1,-2.26234,125424.6,-0.18322,124638.0,2.59929,833.7576
1489082616.62,50.063,0.03,0.0,0.0,0.43762,0.588003,0.788931,0.0,0.43762,0.0,0.0,1.944231,125369.0,-2.2549,125434.5,-0.17594,124668.5,2.604904,841.6128
1489082616.64,50.061,0.0,0.0,-0.32174,0.691938,0.380506,1.178328,-1.57079,0.21881,0.0,0.0,1.951649,125284.3,-2.24718,125380.6,-0.16873,124600.3,2.603025,847.889
1489082616.66,50.06,-0.01999,0.0,-0.78539,0.309444,0.321751,0.691938,-0.78539,0.618888,0.0,0.0,1.95914,125283.8,-2.23965,125366.9,-0.16084,124622.5,2.619045,834.6745
1489082616.68,50.06,-0.01999,0.0,0.0,0.21881,0.588003,0.788931,-0.58799,0.788931,3.141593,0.21881,1.967247,125402.2,-2.23154,125493.5,-0.15282,124668.4,2.59929,833.7576
1489082616.7,50.06,-0.01999,0.0,-0.78539,0.309444,0.244979,0.902177,-1.57079,0.21881,0.0,0.0,1.974786,125295.0,-2.2224,125443.3,-0.14472,124642.1,2.55359,825.2692
1489082616.72,50.06,-0.02999,0.0,0.463648,0.489274,0.463648,0.978548,0.0,0.0,1.570796,0.21881,1.9825,125388.6,-2.21502,125499.6,-0.13706,124691.6,2.570255,838.082
1489082616.74,50.06,-0.00999,0.0,-0.32174,0.691938,0.380506,1.178328,-0.78539,0.309444,0.0,0.0,1.989899,125372.5,-2.20744,125465.0,-0.12947,124657.0,2.567288,834.235
1489082616.76,50.06,0.0,0.0,0.463648,0.489274,0.321751,0.691938,-0.78539,0.618888,0.0,0.0,1.998209,125400.1,-2.1993,125488.0,-0.12146,124674.0,2.573195,841.9364
1489082616.78,50.06,0.0,0.0,-0.32174,0.691938,0.463648,0.978548,0.0,0.0,0.0,0.0,2.005255,125352.7,-2.19224,125464.1,-0.11412,124648.8,2.581233,826.8548
1489082616.8,50.06,0.0,0.0,-0.78539,0.618888,0.0,0.65643,-0.78539,0.309444,0.0,0.0,2.013045,125340.3,-2.18424,125470.1,-0.10629,124646.7,2.585936,824.4308
1489082616.82,50.06,0.0,0.0,0.0,0.43762,0.54042,1.275871,-0.78539,0.618888,2.356194,0.309444,2.019838,125310.7,-2.17738,125415.6,-0.09965,124593.4,2.582414,837.0437
1489082616.84,50.06,0.0,0.0,0.463648,0.489274,0.321751,0.691938,0.0,0.21881,1.570796,0.21881,2.027977,125359.3,-2.16915,125445.1,-0.09142,124637.7,2.589938,838.5195
1489082616.86,50.06,0.0,0.0,0.0,0.43762,0.0,0.65643,-0.78539,0.309444,0.0,0.0,2.035146,125381.3,-2.16226,125473.4,-0.08426,124655.6,2.61154,833.0158
1489082616.88,50.06,0.0,0.0,-0.78539,0.309444,0.321751,0.691938,-0.78539,0.618888,0.0,0.0,2.042999,125392.0,-2.15436,125517.1,-0.07684,124672.8,2.607673,845.5502
1489082616.9,50.06,0.0,0.0,-0.78539,0.309444,0.244979,0.902177,-1.57079,0.21881,0.0,0.0,2.050204,125357.9,-2.1469,125467.6,-0.0692,124649.0,2.614306,836.9686
1489082616.92,50.06,0.0,0.0,-0.78539,0.309444,0.244979,0.902177,-1.57079,0.21881,0.0,0.0,2.058855,125389.9,-2.13844,125508.8,-0.06061,124684.8,2.62652,836.38
1489082616.94,50.061,0.01,0.0,0.0,0.65643,0.244979,0.902177,-1.57079,0.21881,1.570796,0.21881,2.066153,125339.8,-2.13108,125454.8,-0.0532,124636.8,2.640925,829.7011
1489082616.96,50.061,0.01,0.0,0.0,0.43762,0.380506,1.178328,-0.78539,0.309444,0.0,0.0,2.073569,125299.0,-2.12367,125405.2,-0.04579,124586.5,2.640925,829.7011
1489082616.98,50.061,0.01,0.0,0.0,0.43762,0.380506,1.178328,-0.78539,0.309444,0.0,0.0,2.080868,125330.0,-2.11612,125443.3,-0.03827,124625.0,2.638264,825.6881
1489082617.0,50.06,0.0,0.0,-0.24497,0.902177,0.785398,0.309444,0.0,0.43762,0.0,0.21881,2.089,125285.1,-2.10838,125388.2,-0.03046,124577.7,2.66324,835.3646
1489082617.02,50.06,0.0,0.0,0.0,0.43762,0.244979,0.902177,-1.57079,0.21881,1.570796,0.21881,2.09676,125348.2,-2.10075,125460.5,-0.0228,124625.6,2.668117,833.2673
1489082617.04,50.06,-0.00999,0.0,0.0,0.21881,0.463648,0.978548,-0.78539,0.309444,2.356194,0.309444,2.10351,125307.4,-2.09352,125426.1,-0.01645,124568.8,2.651635,856.043
1489082617.06,50.06,-0.00999,0.0,0.0,0.43762,0.588003,0.788931,-1.57079,0.21881,0.0,0.0,2.111391,125277.0,-2.08584,125387.2,-0.00818,124579.0,2.682835,837.3316
1489082617.08,50.06,-0.00999,0.0,0.0,0.65643,0.244979,0.902177,-1.57079,0.21881,1.570796,0.21881,2.118887,125369.4,-2.07844,125459.7,-0.00043,124648.1,2.687749,835.3145
1489082617.1,50.06,0.0,0.0,-1.57079,0.21881,0.588003,0.788931,-0.46364,0.489274,3.141593,0.21881,2.126907,125386.6,-2.07055,125483.5,0.007564,124674.6,2.707639,827.4501
1489082617.12,50.06,0.0,0.0,0.0,0.65643,0.244979,0.902177,-1.57079,0.21881,1.570796,0.21881,2.134394,125337.3,-2.06285,125429.8,0.015026,124607.2,2.7,835.4775
